frequency = 899377375.7428404 Hz; phi = 1.5707963267948966 rad
theta(rad) Re(E_r) Im(E_r) Re(E_theta) Im(E_theta) Re(E_phi) Im(E_phi)
1.817710799568676e+00 1.744718606900872e-21 6.961984222214106e-21 -2.129849515719897e-19 -1.486021361691918e-19 -1.196574842702588e-03 3.437878084005783e-03
1.828217798410114e+00 1.930215436011590e-21 6.650918312241991e-21 -2.577370222246918e-19 -1.389956796467627e-19 -1.371195063276686e-03 3.018822732278704e-03
1.838724797251551e+00 2.091230897901985e-21 6.273681067730003e-21 -3.002457778520846e-19 -1.279543774020317e-19 -1.551842659426198e-03 2.585937001360148e-03
1.849231796092989e+00 2.226317758460570e-21 5.834149448675342e-21 -3.400860040376034e-19 -1.156291297034948e-19 -1.736355615244790e-03 2.143260866338928e-03
1.859738794934426e+00 2.334304841532743e-21 5.336908187273670e-21 -3.768598168482913e-19 -1.021820032019766e-19 -1.922428261080576e-03 1.694862366532911e-03
1.870245793775863e+00 2.414307023014028e-21 4.787202465473072e-21 -4.102011731489964e-19 -8.778450655520947e-20 -2.107651065279593e-03 1.244798376692468e-03
1.880752792617301e+00 2.465732122640682e-21 4.190882307603891e-21 -4.397800450650393e-19 -7.261578838636183e-20 -2.289552246866292e-03 7.970756632275420e-04
1.891259791458738e+00 2.488284630862881e-21 3.554339275837482e-21 -4.653062064362615e-19 -5.686077686730853e-20 -2.465640530085000e-03 3.556126146066463e-04
1.901766790300176e+00 2.481966245512792e-21 2.884436159753726e-21 -4.865325833176650e-19 -4.070828071180889e-20 -2.633448344131734e-03 -7.579797129538961e-05
1.912273789141613e+00 2.447073229644473e-21 2.188430447679526e-21 -5.032581254389902e-19 -2.434907162000080e-20 -2.790574764409615e-03 -4.935246705576380e-04
1.922780787983051e+00 2.384190639865298e-21 1.473892454202827e-21 -5.153301609792981e-19 -7.973968256514961e-21 -2.934727495397204e-03 -8.941314294595425e-04
1.933287786824488e+00 2.294183510005012e-21 7.486190556004240e-22 -5.226462029850215e-19 8.228058362332256e-21 -3.063763209635620e-03 -1.274409434077764e-03
1.943794785665925e+00 2.178185110469897e-21 2.054405037489189e-23 -5.251551821857870e-19 2.407173861823312e-20 -3.175725582268769e-03 -1.631406535705651e-03
1.954301784507363e+00 2.037582437548539e-21 -7.023537848573000e-22 -5.228580877674288e-19 3.937729836447966e-20 -3.268880395606364e-03 -1.962453940005537e-03
1.964808783348800e+00 1.873999117761191e-21 -1.412143833515799e-21 -5.158080047613715e-19 5.397217537286523e-20 -3.341747132872473e-03 -2.265189896326082e-03
1.975315782190238e+00 1.689275942091272e-21 -2.101036834856996e-21 -5.041095440161414e-19 6.769264125057608e-20 -3.393126533950670e-03 -2.537580155052975e-03
1.985822781031675e+00 1.485449270946135e-21 -2.761476989200982e-21 -4.879176681385916e-19 8.038531316502534e-20 -3.422123647802361e-03 -2.777934994730164e-03
1.996329779873113e+00 1.264727574001805e-21 -3.386231827466746e-21 -4.674359242350913e-19 9.190854111942673e-20 -3.428165985388264e-03 -2.984922656695977e-03
2.006836778714550e+00 1.029466388896638e-21 -3.968478717806387e-21 -4.429141016509954e-19 1.021336580769799e-19 -3.411016452358146e-03 -3.157579062695185e-03
2.017343777555987e+00 7.821419989307219e-22 -4.501886914818078e-21 -4.146453401046428e-19 1.109460819153971e-19 -3.370780821377314e-03 -3.295313729942980e-03
2.027850776397425e+00 5.253241423028826e-22 -4.980694103995967e-21 -3.829627205458122e-19 1.182462599844701e-19 -3.307909588538682e-03 -3.397911837996682e-03
2.038357775238862e+00 2.616480738400353e-22 -5.399776455260727e-21 -3.482353776463248e-19 1.239504489145249e-19 -3.223194145612123e-03 -3.465532442094011e-03
2.048864774080300e+00 -6.213695437355029e-24 -5.754711273924234e-21 -3.108641789647278e-19 1.279913242591111e-19 -3.117757288608822e-03 -3.498702867896678e-03
2.059371772921737e+00 -2.755796552433734e-22 -6.041831424409604e-21 -2.712770214349606e-19 1.303184165268139e-19 -2.993038171962449e-03 -3.498309362390170e-03
2.069878771763175e+00 -5.437872274876781e-22 -6.258270800424642e-21 -2.299238008343534e-19 1.308983721400838e-19 -2.850771905219367e-03 -3.465584114595668e-03
2.080385770604612e+00 -8.082200579751806e-22 -6.402000223861131e-21 -1.872711142201260e-19 1.297150398290125e-19 -2.692964074168064e-03 -3.402088797321016e-03
2.090892769446050e+00 -1.066334365541738e-21 -6.471853272102273e-21 -1.437967589251179e-19 1.267693849010696e-19 -2.521860549537368e-03 -3.309694817003141e-03
2.101399768287487e+00 -1.315684060958366e-21 -6.467541658171724e-21 -9.998409452133838e-20 1.220792357006730e-19 -2.339913022518822e-03 -3.190560492384159e-03
2.111906767128925e+00 -1.553944366486501e-21 -6.389659918644512e-21 -5.631633615261793e-20 1.156788683629367e-19 -2.149740776256181e-03 -3.047105413953348e-03
2.122413765970362e+00 -1.778933688659077e-21 -6.239679298766157e-21 -1.327084877443844e-20 1.076184376531397e-19 -1.954089265016427e-03 -2.881982264441405e-03
2.132920764811800e+00 -1.988633521384765e-21 -6.019930861028319e-21 2.868648789982127e-20 9.796326324816740e-20 -1.755786127038187e-03 -2.698046405871526e-03
2.143427763653237e+00 -2.181206183478327e-21 -5.733577980720926e-21 6.910677456958018e-20 8.679298224093944e-20 -1.557695302188834e-03 -2.498323560488135e-03
2.153934762494674e+00 -2.355010223831492e-21 -5.384578527897972e-21 1.075633799609870e-19 7.420057991832930e-20 -1.362669960826463e-03 -2.285975931073685e-03
2.164441761336112e+00 -2.508613358254445e-21 -4.977637167940948e-21 1.436569555784558e-19 6.029131196413582e-20 -1.173504975075679e-03 -2.064267120544705e-03
2.174948760177549e+00 -2.640802834117705e-21 -4.518148340696553e-21 1.770201154948473e-19 4.518153216053647e-20 -9.928896776557942e-04 -1.836526221149920e-03
2.185455759018986e+00 -2.750593151874081e-21 -4.012130599280109e-21 2.073217230885044e-19 2.899744039586769e-20 -8.233616561759929e-04 -1.606111449984009e-03
2.195962757860424e+00 -2.837231105901076e-21 -3.466153102430864e-21 2.342707313945588e-19 1.187376632783139e-20 -6.672623223252565e-04 -1.376373709832021e-03
2.206469756701861e+00 -2.900198140434964e-21 -2.887255157244817e-21 2.576195291902249e-19 -6.047595603791053e-21 -5.266949756931827e-04 -1.150620452572156e-03
2.216976755543299e+00 -2.939210049233682e-21 -2.282859800787724e-21 2.771667510110281e-19 -2.461898397259834e-20 -4.034860512838045e-04 -9.320802165337072e-04
2.227483754384736e+00 -2.954214079583439e-21 -1.660682488246994e-21 2.927595159203764e-19 -4.368838517333748e-20 -2.991501985140110e-04 -7.238681994245174e-04
2.237990753226174e+00 -2.945383531947310e-21 -1.028636020824738e-21 3.042950669443226e-19 -6.310084968259285e-20 -2.148597881646614e-04 -5.289532148441589e-04
2.248497752067611e+00 -2.913109975559540e-21 -3.947328975919521e-22 3.117217905463506e-19 -8.269989463266875e-20 -1.514193830693770e-04 -3.501263631621149e-04
2.259004750909049e+00 -2.857993227241073e-21 2.330136886917151e-22 3.150396032576128e-19 -1.023288781522455e-19 -1.092456391196821e-04 -1.899717268855379e-04
2.269511749750486e+00 -2.780829265326490e-21 8.466889717567843e-22 3.142997004969217e-19 -1.218323316833040e-19 -8.835302639792691e-05 -5.083937682048986e-05
2.280018748591924e+00 -2.682596272563033e-21 1.438574603971273e-21 3.096036706095796e-19 -1.410572373886873e-19 -8.834567700319150e-05 6.517905136261270e-05
2.290525747433361e+00 -2.564439020921634e-21 2.001244288557397e-21 3.011019851217426e-19 -1.598542388037546e-19 -1.084155775889892e-04 1.562719797965292e-04
2.301032746274798e+00 -2.427651827243105e-21 2.527655848091043e-21 2.889918840442916e-19 -1.780787740423278e-19 -1.473472320495278e-04 2.209265114105946e-04
2.311539745116236e+00 -2.273660321371509e-21 3.011238569232393e-21 2.735146826657897e-19 -1.955921221237372e-19 -2.035288245028125e-04 2.579438876352995e-04
2.322046743957673e+00 -2.104002277775024e-21 3.445974722428978e-21 2.549525335495787e-19 -2.122623543258491e-19 -2.749698160988891e-04 2.664516499484702e-04
2.332553742799111e+00 -1.920307767682224e-21 3.826474228427417e-21 2.336246843017835e-19 -2.279651838684486e-19 -3.593248126330365e-04 2.459124101876370e-04
2.343060741640548e+00 -1.724278890892337e-21 4.148041529773807e-21 2.098832780143492e-19 -2.425847086751605e-19 -4.539234448713999e-04 1.961291709924027e-04
2.353567740481985e+00 -1.517669346171318e-21 4.406733824173054e-21 1.841087490342526e-19 -2.560140434234753e-19 -5.558059113020577e-04 1.172471744036921e-04
2.364074739323423e+00 -1.302264093990385e-21 4.599409925888102e-21 1.567048717827814e-19 -2.681558385637863e-19 -6.617637450530553e-04 9.752293136617835e-06
2.374581738164860e+00 -1.079859358548971e-21 4.723769140344897e-21 1.280935246943533e-19 -2.789226854357906e-19 -7.683852842919058e-04 -1.255339850613463e-04
2.385088737006298e+00 -8.522432051049978e-22 4.778379663774542e-21 9.870923489739434e-20 -2.882374080277266e-19 -8.721052497555488e-04 -2.874628946358937e-04
2.395595735847735e+00 -6.211769153026599e-22 4.762696152635878e-21 6.899357198110889e-20 -2.960332432860042e-19 -9.692577653038260e-04 -4.745699321474151e-04
2.406102734689173e+00 -3.883773671201167e-22 4.677066244875322e-21 3.938946104556455e-20 -3.022539131759621e-19 -1.056132098571530e-03 -6.850894481629468e-04
2.416609733530610e+00 -1.555006076485393e-22 4.522725955010139e-21 1.033548619631306e-20 -3.068535929028891e-19 -1.129030349823026e-03 -9.169721106109146e-04
2.427116732372048e+00 7.587321355666829e-23 4.301784005728360e-21 -1.773974429213080e-20 -3.097967808125041e-19 -1.184326278760501e-03 -1.167905031672392e-03
2.437623731213485e+00 3.042534050389329e-22 4.017195298335736e-21 -4.442310075628764e-20 -3.110580764897480e-19 -1.218524431925624e-03 -1.435334325504855e-03
2.448130730054923e+00 5.282506658990806e-22 3.672723861220561e-21 -6.932223420271116e-20 -3.106218744539316e-19 -1.228318717927016e-03 -1.716489842203765e-03
2.458637728896360e+00 7.465872932343370e-22 3.272895747373972e-21 -9.207061157016431e-20 -3.084819815982374e-19 -1.210649574337653e-03 -2.008411804597842e-03
2.469144727737797e+00 9.581055921565064e-22 2.822942478282401e-21 -1.123322215296882e-19 -3.046411671372475e-19 -1.162758878829637e-03 -2.307979058948242e-03
2.479651726579235e+00 1.161774442777600e-21 2.328735748692766e-21 -1.298058923586079e-19 -2.991106543010705e-19 -1.082241777976317e-03 -2.611938638448307e-03
2.490158725420672e+00 1.356694003390159e-21 1.796714215628347e-21 -1.442291683431888e-19 -2.919095633491900e-19 -9.670946398596407e-04 -2.916936329757480e-03
2.500665724262110e+00 1.542098554832948e-21 1.233803292345481e-21 -1.553816967505640e-19 -2.830643156688619e-19 -8.157583808610011e-04 -3.219547927635245e-03
2.511172723103547e+00 1.717357515542208e-21 6.473289535453407e-22 -1.630880835821715e-19 -2.726080087748238e-19 -6.271564722026319e-04 -3.516310861105207e-03
2.521679721944984e+00 1.881974680413831e-21 4.492663064338309e-23 -1.672201830011412e-19 -2.605797719423315e-19 -4.007269972571017e-04 -3.803755876423880e-03
2.532186720786422e+00 2.035585758890165e-21 -5.655536655206212e-22 -1.676987924277366e-19 -2.470241119897101e-19 -1.364482055021958e-04 -4.078438467375740e-03
2.542693719627859e+00 2.177954308377576e-21 -1.176144813162204e-21 -1.644947327288281e-19 -2.319902583867680e-19 1.651429077157844e-04 -4.336969751946558e-03
2.553200718469297e+00 2.308966177949618e-21 -1.778861428933425e-21 -1.576293005944180e-19 -2.155315164102500e-19 5.029393758413244e-04 -4.576046506083369e-03
2.563707717310734e+00 2.428622594080316e-21 -2.365798874350428e-21 -1.471740879989479e-19 -1.977046365070084e-19 8.752606737090667e-04 -4.792480079840320e-03
2.574214716152172e+00 2.537032034699608e-21 -2.929231197268861e-21 -1.332501714889156e-19 -1.785692073710228e-19 1.279856950080985e-03 -4.983223938510067e-03
2.584721714993609e+00 2.634401050019844e-21 -3.461706803567658e-21 -1.160266818226451e-19 -1.581870795039973e-19 1.713921157167115e-03 -5.145399591097522e-03
2.595228713835047e+00 2.721024198237987e-21 -3.956140686341190e-21 -9.571877211587519e-20 -1.366218252241032e-19 2.174109047216885e-03 -5.276320690426176e-03
2.605735712676484e+00 2.797273271297107e-21 -4.405902086508738e-21 -7.258501002362415e-20 -1.139382402271756e-19 2.656566898762256e-03 -5.373515112977532e-03
2.616242711517921e+00 2.863585990356838e-21 -4.804896519136181e-21 -4.692422652403488e-20 -9.020189090338433e-20 3.156966728511415e-03 -5.434744851930225e-03
2.626749710359359e+00 2.920454352477788e-21 -5.147641173069318e-21 -1.907186047784247e-20 -6.547871068433685e-20 3.670548640697875e-03 -5.458023583456236e-03
2.637256709200796e+00 2.968412809280086e-21 -5.429332776655458e-21 1.060415576177325e-20 -3.983464775495006e-20 4.192169865313526e-03 -5.441631793807692e-03
2.647763708042234e+00 3.008026455167018e-21 -5.645907118324997e-21 4.170791889293966e-20 -1.333536552540457e-20 4.716359941507144e-03 -5.384129382728715e-03
2.658270706883671e+00 3.039879396967023e-21 -5.794089516090367e-21 7.382042968916572e-20 1.395400366560471e-20 5.237381413778063e-03 -5.284365686939419e-03
2.668777705725109e+00 3.064563469070009e-21 -5.871435643597582e-21 1.065047606546891e-19 4.196905204089462e-20 5.749295327760061e-03 -5.141486895465956e-03
2.679284704566546e+00 3.082667448009805e-21 -5.876362240250205e-21 1.393114530338349e-19 7.064623834799363e-20 6.246030740401003e-03 -4.954940856172576e-03
2.689791703407983e+00 3.094766908669204e-21 -5.808167358223826e-21 1.717840772545646e-19 9.992298037954218e-20 6.721457397337456e-03 -4.724479299564739e-03
2.700298702249421e+00 3.101414850525308e-21 -5.667039927520623e-21 2.034648890569985e-19 1.297377008762119e-19 7.169460678984722e-03 -4.450157531603922e-03
2.710805701090858e+00 3.103133207348175e-21 -5.454058550687837e-21 2.339005125588158e-19 1.600298303079311e-19 7.584017877182503e-03 -4.132331671500887e-03
2.721312699932296e+00 3.100405337467681e-21 -5.171179569609278e-21 2.626475813468100e-19 1.907397706217979e-19 7.959274836683985e-03 -3.771653533003053e-03
2.731819698773733e+00 3.093669574354608e-21 -4.821214575704270e-21 2.892782693570896e-19 2.218088245494107e-19 8.289621980722490e-03 -3.369063268446546e-03
2.742326697615171e+00 3.083313899371722e-21 -4.407797661539209e-21 3.133856447977066e-19 2.531790954835569e-19 8.569768737733881e-03 -2.925779913375724e-03
2.752833696456608e+00 3.069671780064656e-21 -3.935342833626185e-21 3.345887826571190e-19 2.847933632550769e-19 8.794815396995824e-03 -2.443289985888455e-03
2.763340695298046e+00 3.053019198806560e-21 -3.408992122091908e-21 3.525375743965009e-19 3.165949413645236e-19 8.960321444458888e-03 -1.923334308822780e-03
2.773847694139483e+00 3.033572878112553e-21 -2.834555032011226e-21 3.669171771984022e-19 3.485275213532065e-19 9.062369466150261e-03 -1.367893234264867e-03
2.784354692980920e+00 3.011489690814321e-21 -2.218440081337858e-21 3.774520495943043e-19 3.805350100278899e-19 9.097623754732711e-03 -7.791704587625087e-04
2.794861691822358e+00 2.986867225760218e-21 -1.567579261309544e-21 3.839095253564733e-19 4.125613651914789e-19 9.063382814589595e-03 -1.595756238529212e-04
2.805368690663795e+00 2.959745463022618e-21 -8.893463354316269e-22 3.861028831537868e-19 4.445504353780992e-19 8.957625031399241e-03 4.882940998238709e-04
2.815875689505233e+00 2.930109496958038e-21 -1.914699620088487e-22 3.838938755655184e-19 4.764458088508838e-19 8.779046852692290e-03 1.161673245450737e-03
2.826382688346670e+00 2.897893231159128e-21 5.180573181004416e-22 3.771946875454047e-19 5.081906768010731e-19 8.527092915335476e-03 1.857647902014933e-03
2.836889687188108e+00 2.862983956205689e-21 1.231073142630637e-21 3.659693012549760e-19 5.397277152911106e-19 8.201977653129355e-03 2.573175991063602e-03
2.847396686029545e+00 2.825227710090319e-21 1.939341321259629e-21 3.502342512487944e-19 5.709989900277147e-19 7.804698021490705e-03 3.305107780000875e-03
2.857903684870982e+00 2.784435311237182e-21 2.634648626531410e-21 3.300587612235457e-19 6.019458875305158e-19 7.337037085215948e-03 4.050206451661151e-03
2.868410683712420e+00 2.740388946403326e-21 3.308901243488452e-21 3.055642608391133e-19 6.325090756985856e-19 6.801558328169401e-03 4.805168559848494e-03
2.878917682553857e+00 2.692849189761133e-21 3.954219748049986e-21 2.769232884058043e-19 6.626284961726159e-19 6.201590658982545e-03 5.566644212085846e-03
2.889424681395295e+00 2.641562325483672e-21 4.563031506187834e-21 2.443577924195049e-19 6.922433902586440e-19 5.541204202999385e-03 6.331256833812612e-03
2.899931680236732e+00 2.586267844129648e-21 5.128159420651475e-21 2.081368519336404e-19 7.212923595288440e-19 4.825177086273531e-03 7.095622382438009e-03
2.910438679078170e+00 2.526705983054808e-21 5.642905998872523e-21 1.685738425033761e-19 7.497134615569600e-19 4.058953530921526e-03 7.856367894749059e-03
2.920945677919607e+00 2.462625182927896e-21 6.101131774085716e-21 1.260230808473968e-19 7.774443405902533e-19 3.248593691115703e-03 8.610149266910668e-03
2.931452676761044e+00 2.393789336150865e-21 6.497327180876710e-21 8.087598737343907e-20 8.044223923167419e-19 2.400715764024913e-03 9.353668182427572e-03
2.941959675602482e+00 2.319984708414052e-21 6.826677065408383e-21 3.355681124121209e-20 8.305849612652871e-19 1.522431008764874e-03 1.008368811968006e-02
2.952466674443919e+00 2.241026421955654e-21 7.085117098573031e-21 -1.548203237690676e-20 8.558695687866944e-19 6.212723975426975e-04 1.079704938676558e-02
2.962973673285357e+00 2.156764397554454e-21 7.269381456065116e-21 -6.576495877182544e-20 8.802141690132354e-19 -2.948822943520618e-04 1.149068314707222e-02
2.973480672126794e+00 2.067088662509291e-21 7.377041231923551e-21 -1.167984860805828e-19 9.035574296925204e-19 -1.217892080441191e-03 1.216162441411081e-02
2.983987670968232e+00 1.971933943331923e-21 7.406533160062119e-21 -1.680767226686316e-19 9.258390343431800e-19 -2.139438095851925e-03 1.280702400835714e-02
2.994494669809669e+00 1.871283474030840e-21 7.357178330646205e-21 -2.190870062058999e-19 9.470000017936471e-19 -3.051111679501306e-03 1.342415948202733e-02
3.005001668651107e+00 1.765171964234404e-21 7.229190703320730e-21 -2.693156294998201e-19 9.669830188437049e-19 -3.944504176311054e-03 1.401044502965268e-02
3.015508667492544e+00 1.653687685393337e-21 7.023675336355151e-21 -3.182535872343788e-19 9.857327815383473e-19 -4.811297404580890e-03 1.456344041287885e-02
3.026015666333981e+00 1.536973647503370e-21 6.742616367997487e-21 -3.654022776222347e-19 1.003196340364703e-18 -5.643353721442135e-03 1.508085893693416e-02
3.036522665175419e+00 1.415227853684402e-21 6.388854902872289e-21 -4.102790935728321e-19 1.019323444582056e-18 -6.432804620145270e-03 1.556057452366760e-02
3.047029664016856e+00 1.288702634328311e-21 5.966057070388508e-21 -4.524228393317818e-19 1.034066880866160e-18 -7.172136807210863e-03 1.600062793176725e-02
3.057536662858294e+00 1.157703077263142e-21 5.478672633066957e-21 -4.913989106097366e-19 1.047382801499925e-18 -7.854274734630552e-03 1.639923217882473e-02
3.068043661699731e+00 1.022584584388114e-21 4.931884628889797e-21 -5.268041789899999e-19 1.059231037465316e-18 -8.472658602348646e-03 1.675477722220737e-02
3.078550660541169e+00 8.837495988431805e-22 4.331550632314276e-21 -5.582715248352022e-19 1.069575391987270e-18 -9.021316898480224e-03 1.706583395631997e-02
3.089057659382606e+00 7.416435594905130e-22 3.684136312279074e-21 -5.854739669754017e-19 1.078383910343133e-18 -9.494932608656593e-03 1.733115758278494e-02
3.099564658224043e+00 5.967501514841206e-22 2.996642051521226e-21 -6.081283420896298e-19 1.085629122082648e-18 -9.888902300479632e-03 1.754969040754075e-02
3.110071657065481e+00 4.495859322867039e-22 2.276523468708360e-21 -6.259984918655045e-19 1.091288252185658e-18 -1.019938737383894e-02 1.772056411475346e-02
3.120578655906918e+00 3.006944220978946e-22 1.531606752709480e-21 -6.388979216384360e-19 1.095343398130822e-18 -1.042335686110531e-02 1.784310156220216e-02
3.131085654748356e+00 1.506397557876552e-22 7.699997758768696e-22 -6.466919002573797e-19 1.097781670327947e-18 -1.055862126255592e-02 1.791681813621977e-02
3.141592653589793e+00 0.000000000000000e+00 0.000000000000000e+00 -6.492989772816007e-19 1.098595293897288e-18 -1.060385700977078e-02 1.794142269693063e-02
