frequency = 2997924585.809468 Hz; phi = 1.5707963267948966 rad
theta(rad) Re(E_r) Im(E_r) Re(E_theta) Im(E_theta) Re(E_phi) Im(E_phi)
1.807203800727239e+00 3.424126660884961e-20 -4.992599072766331e-20 -8.755698938050491e-19 -1.970510986147007e-20 1.037231688247765e-02 -6.029215646242468e-03
1.817710799568676e+00 2.780416917667601e-20 -6.411092256163442e-20 -5.055480536664730e-19 1.908137498249573e-19 1.222215379301787e-02 -6.576083544875063e-03
1.828217798410114e+00 1.920771904724125e-20 -7.138032765232845e-20 -6.399700651443874e-20 3.519450206715562e-19 1.313149704273447e-02 -6.751753072392677e-03
1.838724797251551e+00 9.635811855182339e-21 -7.085876374066699e-20 4.009612583804893e-19 4.529157197780602e-19 1.317067168311638e-02 -6.481990774066397e-03
1.849231796092989e+00 2.839810463858548e-22 -6.256914342742051e-20 8.381704691037829e-19 4.907984834304448e-19 1.247949007309172e-02 -5.733129072294381e-03
1.859738794934426e+00 -7.779912856240053e-21 -4.742887146336452e-20 1.199345863754272e-18 4.701690373311011e-19 1.124459606676913e-02 -4.516615669897713e-03
1.870245793775863e+00 -1.373046981454768e-20 -2.714030869605939e-20 1.444636222799558e-18 4.019220545358091e-19 9.673462769391197e-03 -2.888615272147497e-03
1.880752792617301e+00 -1.706296620186306e-20 -3.988785279115453e-21 1.547185754509813e-18 3.014431002764790e-19 7.968197795922323e-03 -9.448892093637879e-04
1.891259791458738e+00 -1.762809415787578e-20 1.942752494760044e-20 1.496159843049692e-18 1.863977766734373e-19 6.302209609548456e-03 1.188304763347015e-03
1.901766790300176e+00 -1.562201613564126e-20 4.050340519636650e-20 1.297883234432955e-18 7.442714571505624e-20 4.802338707711862e-03 3.366148204881361e-03
1.912273789141613e+00 -1.153603716209282e-20 5.693138782292091e-20 9.749656580997302e-19 -1.897034036297492e-20 3.538316044613758e-03 5.438642026436487e-03
1.922780787983051e+00 -6.074842494817268e-21 6.696908093855502e-20 5.635307526963317e-19 -8.213253611436137e-20 2.520469246787052e-03 7.263966943632897e-03
1.933287786824488e+00 -5.549223868347667e-23 6.963721827271328e-20 1.088903204108546e-19 -1.083336238180440e-19 1.705568497203216e-03 8.720459047908269e-03
1.943794785665925e+00 5.699122101805287e-21 6.482511554426524e-20 -3.398099789611018e-19 -9.620571565592645e-20 1.009711156782585e-03 9.716081312696417e-03
1.954301784507363e+00 1.045896086547051e-20 5.329151848138443e-20 -7.353275625778490e-19 -4.948622975761028e-20 3.263046621978677e-04 1.019462533628500e-02
1.964808783348800e+00 1.366623760661411e-20 3.656155119615443e-20 -1.037755326714248e-18 2.382293689090541e-20 -4.533807464929290e-04 1.013828802994951e-02
1.975315782190238e+00 1.498740458506316e-20 1.673305981260758e-20 -1.219004420810055e-18 1.127335467387762e-19 -1.419886776052204e-03 9.566681623475992e-03
1.985822781031675e+00 1.433367716866191e-20 -3.783444903232054e-21 -1.265812176762611e-18 2.047947132455072e-19 -2.628187380678206e-03 8.532702523157713e-03
1.996329779873113e+00 1.185035605639680e-20 -2.255914144951675e-20 -1.180932696199565e-18 2.876569900866433e-19 -4.085558324417877e-03 7.115965539808594e-03
2.006836778714550e+00 7.879145879795560e-21 -3.743950833476420e-20 -9.823905539653805e-19 3.504854140512301e-19 -5.746303480201297e-03 5.414679646600988e-03
2.017343777555987e+00 2.900747739400081e-21 -4.679964831434078e-20 -7.009138331845426e-19 3.850669720893651e-19 -7.514054286036993e-03 3.536891287142070e-03
2.027850776397425e+00 -2.533128313780760e-21 -4.973162885862928e-20 -3.758823921905043e-19 3.865113645260757e-19 -9.251383245312524e-03 1.591959376320829e-03
2.038357775238862e+00 -7.868690633117973e-21 -4.614171915883698e-20 -5.030412323661914e-20 3.535053819094205e-19 -1.079553263503595e-02 -3.170254567907780e-04
2.048864774080300e+00 -1.261113800492969e-20 -3.674663644257058e-20 2.345553480809010e-19 2.881417907529894e-19 -1.197827137319948e-02 -2.099374442043663e-03
2.059371772921737e+00 -1.637104735940013e-20 -2.297040200176627e-20 4.442288863446125e-19 1.953952100085711e-19 -1.264735339642176e-02 -3.681215746919112e-03
2.069878771763175e+00 -1.889197460564042e-20 -6.755601972224909e-21 5.551753832227108e-19 8.235379904951964e-20 -1.268682662890215e-02 -5.008138764697246e-03
2.080385770604612e+00 -2.005820768049563e-20 9.686753987620412e-21 5.574849277689032e-19 -4.266696098761123e-20 -1.203356087906513e-02 -6.046193465127902e-03
2.090892769446050e+00 -1.988450650685667e-20 2.415725386840150e-20 4.558482659915036e-19 -1.710041848943160e-19 -1.068781196107756e-02 -6.781489817824724e-03
2.101399768287487e+00 -1.849200382407409e-20 3.474308620481506e-20 2.686942399706316e-19 -2.944163835353011e-19 -8.716363756979782e-03 -7.218696367402260e-03
2.111906767128925e+00 -1.607592145636499e-20 4.005409209607580e-20 2.562556844699203e-20 -4.056684502506046e-19 -6.247701629609559e-03 -7.378731834237077e-03
2.122413765970362e+00 -1.287122307863762e-20 3.939108718135458e-20 -2.365083938683900e-19 -4.988988574949117e-19 -3.459658082228711e-03 -7.295894813444551e-03
2.132920764811800e+00 -9.121784215170547e-21 3.282634312581895e-20 -4.783989272841777e-19 -5.697737489193497e-19 -5.609135458887767e-04 -7.014606213963361e-03
2.143427763653237e+00 -5.057274301648191e-21 2.118719751879662e-20 -6.633216970635514e-19 -6.154650698190821e-19 2.231484702560941e-03 -6.585870794009441e-03
2.153934762494674e+00 -8.799979767193519e-22 5.945855065329399e-21 -7.618084625007250e-19 -6.345114209307850e-19 4.715901467742620e-03 -6.063518961807829e-03
2.164441761336112e+00 3.238208919797381e-21 -1.096995953542755e-20 -7.553711773185024e-19 -6.266283280204371e-19 6.728310641256133e-03 -5.500282041107626e-03
2.174948760177549e+00 7.150915517799504e-21 -2.742117231956760e-20 -6.388264375569191e-19 -5.925288794097951e-19 8.160186952191865e-03 -4.943788003727114e-03
2.185455759018986e+00 1.072723413861301e-20 -4.132548211163834e-20 -4.209463039926756e-19 -5.337983159279479e-19 8.969861865025455e-03 -4.432634237624757e-03
2.195962757860424e+00 1.384127825585113e-20 -5.091591530513335e-20 -1.233715149646773e-19 -4.528411810189159e-19 9.185885087214664e-03 -3.992783591799992e-03
2.206469756701861e+00 1.636496394347470e-20 -5.495784058131521e-20 2.220613426939515e-19 -3.528922456259633e-19 8.901893107399949e-03 -3.634617110651950e-03
2.216976755543299e+00 1.816728006467591e-20 -5.289797385544323e-20 5.772327873937277e-19 -2.380580864009136e-19 8.263519021123327e-03 -3.351036043327226e-03
2.227483754384736e+00 1.912162216310088e-20 -4.492763770378387e-20 9.023982973240504e-19 -1.133397479409221e-19 7.448858755032466e-03 -3.117013284740113e-03
2.237990753226174e+00 1.912090195996754e-20 -3.195338199170728e-20 1.161009557290476e-18 1.541825891397110e-20 6.644817989503232e-03 -2.890933392222742e-03
2.248497752067611e+00 1.809824808866314e-20 -1.547964936898821e-20 1.324104269932249e-18 1.416999177017623e-19 6.022201565282413e-03 -2.617924248891691e-03
2.259004750909049e+00 1.604954914806157e-20 2.580970355408469e-21 1.373730108699460e-18 2.586387330944773e-19 5.712604730533564e-03 -2.235178703173499e-03
2.269511749750486e+00 1.305315159432863e-20 2.014555478383086e-20 1.304994108224812e-18 3.594880410028580e-19 5.789995280464621e-03 -1.679010736941291e-03
2.280018748591924e+00 9.281907638309609e-21 3.521672693231880e-20 1.126503394172971e-18 4.382089253335639e-19 6.259353400291522e-03 -8.931189924260963e-04
2.290525747433361e+00 5.003535080088020e-21 4.612473094161188e-20 8.591643578723601e-19 4.901137863269665e-19 7.053920096256245e-03 1.627204234940654e-04
2.301032746274798e+00 5.668195338337751e-22 5.172596750280871e-20 5.335098767808327e-19 5.124805771278641e-19 8.041589417587258e-03 1.504498944905748e-03
2.311539745116236e+00 -3.626658332819900e-21 5.153405050143239e-20 1.859028479929193e-19 5.050416684029527e-19 9.039882922610298e-03 3.117415255935792e-03
2.322046743957673e+00 -7.163175138901636e-21 4.576814620588244e-20 -1.459026703699111e-19 4.702552164502057e-19 9.837896563316569e-03 4.951929783782045e-03
2.332553742799111e+00 -9.665508152536879e-21 3.531383218086379e-20 -4.272898466747268e-19 4.132865202436399e-19 1.022273548679641e-02 6.923278172161191e-03
2.343060741640548e+00 -1.084338735309778e-20 2.160263341316335e-20 -6.308419633216217e-19 3.416603806202804e-19 1.000735710139204e-02 8.914978795222414e-03
2.353567740481985e+00 -1.053859964064834e-20 6.426388836937824e-21 -7.394512020779385e-19 2.645888068706272e-19 9.056501240344539e-03 1.078645198958589e-02
2.364074739323423e+00 -8.757642799250060e-21 -8.289561672974742e-21 -7.481104117873035e-19 1.920256296862905e-19 7.307531758700474e-03 1.238438550252950e-02
2.374581738164860e+00 -5.685970562781836e-21 -2.072564801328740e-20 -6.641933321469392e-19 1.335437667233645e-19 4.783534896849999e-03 1.355698724589677e-02
2.385088737006298e+00 -1.680001729398816e-21 -2.938999348917381e-20 -5.062182363122049e-19 9.716515900956960e-20 1.596860856694287e-03 1.416982504839481e-02
2.395595735847735e+00 2.764070317262585e-21 -3.329583109080965e-20 -3.012766767495603e-19 8.829192350239673e-20 -2.057636815032847e-03 1.412162482129957e-02
2.406102734689173e+00 7.062414641074207e-21 -3.207323474300201e-20 -8.146985943442895e-20 1.088862019422597e-19 -5.919234490155470e-03 1.335823519726497e-02
2.416609733530610e+00 1.061127346507352e-20 -2.600250735190368e-20 1.201893537645560e-19 1.570243291257291e-19 -9.686266745916449e-03 1.188300331089020e-02
2.427116732372048e+00 1.286230924655303e-20 -1.596651776004678e-20 2.738941905022689e-19 2.269100456500503e-19 -1.304678268804077e-02 9.762055534808547e-03
2.437623731213485e+00 1.339604227515302e-20 -3.329392750300083e-21 3.566749694720304e-19 3.093761266045220e-19 -1.571164757617705e-02 7.123425647687614e-03
2.448130730054923e+00 1.198346253082577e-20 1.024201817817269e-20 3.551074822133457e-19 3.928408785499724e-19 -1.744644968507183e-02 4.149582480992491e-03
2.458637728896360e+00 8.626885804262317e-21 2.299068462677874e-20 2.667859640125623e-19 4.646237851179597e-19 -1.809861835317241e-02 1.063618630663396e-03
2.469144727737797e+00 3.573398665459872e-21 3.328893880610154e-20 1.004070593850727e-19 5.124717745142993e-19 -1.761660839131115e-02 -1.889905692708071e-03
2.479651726579235e+00 -2.702453071505235e-21 3.983766733588543e-20 -1.255140321900051e-19 5.261118615239550e-19 -1.605881308567698e-02 -4.467798705341462e-03
2.490158725420672e+00 -9.546140817096887e-21 4.182086408287348e-20 -3.851057298034121e-19 4.986329893401847e-19 -1.359094731965104e-02 -6.452560875345611e-03
2.500665724262110e+00 -1.619615211668271e-20 3.899728890290665e-20 -6.484499928275843e-19 4.275125812806867e-19 -1.047187746577269e-02 -7.675690804981468e-03
2.511172723103547e+00 -2.187425393275565e-20 3.171916343728751e-20 -8.853125274585443e-19 3.151410388309203e-19 -7.029131373787136e-03 -8.037415763852340e-03
2.521679721944984e+00 -2.588209288838836e-20 2.087710963036032e-20 -1.068824151635002e-18 1.687561848203193e-19 -3.626462656331879e-03 -7.520520093122918e-03
2.532186720786422e+00 -2.769188256413043e-20 7.779718325494626e-21 -1.178661668778749e-18 -2.275648711806723e-22 -6.267432664924255e-04 -6.196446356786778e-03
2.542693719627859e+00 -2.701918389986885e-20 -6.015921225800380e-21 -1.203349656325948e-18 -1.774328782483828e-19 1.645982423293582e-03 -4.222573926877702e-03
2.553200718469297e+00 -2.386764466410779e-20 -1.890066125629607e-20 -1.141422789959917e-18 -3.471412612448376e-19 2.941293073706702e-03 -1.830466960032757e-03
2.563707717310734e+00 -1.853883729107132e-20 -2.941177051236286e-20 -1.001335884806426e-18 -4.941308397840040e-19 3.110313600948511e-03 6.941629124210564e-04
2.574214716152172e+00 -1.160463393845027e-20 -3.640881482042676e-20 -8.001666401392651e-19 -6.055039980226529e-19 2.123708715444741e-03 3.038116679709835e-03
2.584721714993609e+00 -3.844346092715100e-21 -3.920567883296516e-20 -5.613042103687904e-19 -6.722729819450591e-19 7.768244056173311e-05 4.891549263025518e-03
2.595228713835047e+00 3.846485773103860e-21 -3.764340070358909e-20 -3.114369816540215e-19 -6.904958913879054e-19 -2.812862030745798e-03 5.979999587959266e-03
2.605735712676484e+00 1.056485931964850e-20 -3.209619783100311e-20 -7.723104521806841e-20 -6.618075222950635e-19 -6.233530509588728e-03 6.094362073041151e-03
2.616242711517921e+00 1.551322211991370e-20 -2.341153485063970e-20 1.178818039283357e-19 -5.932632426420682e-19 -9.800263685438520e-03 5.115630758188816e-03
2.626749710359359e+00 1.810216798113657e-20 -1.279324896358028e-20 2.564132052872583e-19 -4.965004227639349e-19 -1.309692302249914e-02 3.031661600458159e-03
2.637256709200796e+00 1.802945219698208e-20 -1.643591581541678e-21 3.287048834260671e-19 -3.863099299561101e-19 -1.571695748292408e-02 -5.608539480775851e-05
2.647763708042234e+00 1.532453014988021e-20 8.615251660311009e-21 3.337846056758779e-19 -2.787883844600791e-19 -1.730502058827510e-02 -3.936911629361962e-03
2.658270706883671e+00 1.035196714582108e-20 1.671757018519756e-20 2.791174239128724e-19 -1.892998175682816e-19 -1.759437207498107e-02 -8.306348241383949e-03
2.668777705725109e+00 3.772181643351964e-21 2.170670147628828e-20 1.793177438863066e-19 -1.305050416945945e-19 -1.643628209160580e-02 -1.279159960059876e-02
2.679284704566546e+00 -3.536572064299712e-21 2.304550803327948e-20 5.401515311847123e-20 -1.107139246620365e-19 -1.381841873145857e-02 -1.698479601167492e-02
2.689791703407983e+00 -1.058600060380430e-20 2.067217564904917e-20 -7.483339336329161e-20 -1.327795273572073e-19 -9.870263816008206e-03 -2.048104479259599e-02
2.700298702249421e+00 -1.640232569015439e-20 1.499583379226731e-20 -1.858321076900515e-19 -1.936876959607265e-19 -4.854859744769407e-03 -2.291770749243202e-02
2.710805701090858e+00 -2.015211147203404e-20 6.834069757979362e-21 -2.608680948257156e-19 -2.849090492403007e-19 8.524838692410426e-04 -2.401111503857071e-02
2.721312699932296e+00 -2.125334788244350e-20 -2.698486701908298e-21 -2.873303175285469e-19 -3.934831380530431e-19 6.796632222634837e-03 -2.358708920397266e-02
2.731819698773733e+00 -1.945727677363809e-20 -1.233555921635929e-20 -2.595623035946476e-19 -5.037092156188382e-19 1.248324779339620e-02 -2.160215729644426e-02
2.742326697615171e+00 -1.488983510170639e-20 -2.081988737601308e-20 -1.793881869814139e-19 -5.992368711005801e-19 1.742383759926358e-02 -1.815317987820439e-02
2.752833696456608e+00 -8.046461891394838e-21 -2.705908930666690e-20 -5.567165647401637e-20 -6.652934645306269e-19 2.118104441663494e-02 -1.347417904803149e-02
2.763340695298046e+00 2.602227175124129e-22 -3.025780777239074e-20 9.701114561445148e-20 -6.907615555796700e-19 2.340997482669694e-02 -7.920353819996291e-03
2.773847694139483e+00 8.994426417671715e-21 -3.001065472313423e-20 2.603958698300098e-19 -6.698319784039793e-19 2.389172678803342e-02 -1.940482437567076e-03
2.784354692980920e+00 1.702209130858455e-20 -2.634568425203212e-20 4.149810967434819e-19 -6.030059286791257e-19 2.255600461959590e-02 3.959979493455433e-03
2.794861691822358e+00 2.325182567053619e-20 -1.971442171100838e-20 5.425904605730590e-19 -4.972969191788098e-19 1.949071590174051e-02 9.261899609788441e-03
2.805368690663795e+00 2.677470904021654e-20 -1.093104768929589e-20 6.287243590460267e-19 -3.655813689128815e-19 1.493763388499584e-02 1.347776571678260e-02
2.815875689505233e+00 2.698565292057997e-20 -1.069366565934785e-21 6.644138493763696e-19 -2.251528334395630e-19 9.274466741403458e-03 1.619523665736013e-02
2.826382688346670e+00 2.367099339722662e-20 8.669034749441013e-21 6.473573294805859e-19 -9.563616581298562e-20 2.984884143985323e-03 1.711504405488567e-02
2.836889687188108e+00 1.705091824665159e-20 1.709904347262128e-20 5.822131357217095e-19 3.498600529808817e-21 -3.380897223914311e-03 1.607984563086159e-02
2.847396686029545e+00 7.770715908337084e-21 2.319138703112350e-20 4.800261488539065e-19 5.552783890599174e-20 -9.251566071316521e-03 1.309144895793569e-02
2.857903684870982e+00 -3.158984816823284e-21 2.619099096406039e-20 3.568707504099682e-19 4.885725787301904e-20 -1.408231730140645e-02 8.314877020464658e-03
2.868410683712420e+00 -1.446660395402528e-20 2.570126352804518e-20 2.318835058884344e-19 -2.109880715283939e-20 -1.740057515331019e-02 2.068932004587775e-03
2.878917682553857e+00 -2.475678099660089e-20 2.172570577160600e-20 1.249264044701459e-19 -1.507811367524919e-19 -1.884602750426533e-02 -5.195882038114026e-03
2.889424681395295e+00 -3.266444109755869e-20 1.466351815074161e-20 5.415830863309566e-20 -3.282464153542168e-19 -1.820169635753480e-02 -1.293010731710095e-02
2.899931680236732e+00 -3.700776743655926e-20 5.261284884609985e-21 3.379542957627593e-20 -5.338742681098828e-19 -1.541356947656851e-02 -2.052586868400595e-02
2.910438679078170e+00 -3.692218604262378e-20 -5.472286088845753e-21 7.231229785258081e-20 -7.419583736743564e-19 -1.059730329848614e-02 -2.736168340143402e-02
2.920945677919607e+00 -3.195975199529968e-20 -1.637775846004567e-20 1.712778140692337e-19 -9.230152236120337e-19 -4.031586487224768e-03 -3.284773108511651e-02
2.931452676761044e+00 -2.214250863610961e-20 -2.626931314708814e-20 3.249445117768788e-19 -1.046559770223217e-18 3.861168178210190e-03 -3.646782732202999e-02
2.941959675602482e+00 -7.963948847166049e-21 -3.405812720542321e-20 5.206229660710056e-19 -1.084043107012402e-18 1.254514841587144e-02 -3.781474283230258e-02
2.952466674443919e+00 9.661057122898388e-21 -3.886175846072149e-20 7.397877043118594e-19 -1.011629964490985e-18 2.141000906732280e-02 -3.661620408390009e-02
2.962973673285357e+00 2.949136877878517e-20 -4.008880119240837e-20 9.597856403448707e-19 -8.125150719207296e-19 2.981521364706856e-02 -3.274982755575728e-02
2.973480672126794e+00 5.008794902287902e-20 -3.749140327601182e-20 1.155960722988842e-18 -4.785343926938787e-19 3.713645381978656e-02 -2.624628518866171e-02
2.983987670968232e+00 6.995997931104311e-20 -3.118212506146756e-20 1.303974267464013e-18 -1.091250813209281e-20 4.281069451049602e-02 -1.728106952499145e-02
2.994494669809669e+00 8.771140148684764e-20 -2.161557810741336e-20 1.382091364128362e-18 5.799098564458953e-19 4.637660029496338e-02 -6.156220277722057e-03
3.005001668651107e+00 1.021709493437896e-19 -9.538846573592068e-21 1.373218818144126e-18 1.275316934623626e-18 4.750753814098344e-02 6.725803494452077e-03
3.015508667492544e+00 1.124912026691228e-19 4.082504224708412e-21 1.266515595077774e-18 2.050278025607050e-18 4.603497477048003e-02 2.089334364399728e-02
3.026015666333981e+00 1.182064167669591e-19 1.815422850277335e-20 1.058447100902805e-18 2.875599489778907e-18 4.196083569434952e-02 3.583880822857662e-02
3.036522665175419e+00 1.192442900399594e-19 3.154970087264141e-20 7.532131050609987e-19 3.720394186998526e-18 3.545820448685357e-02 5.105095871805603e-02
3.047029664016856e+00 1.158927235627383e-19 4.320374269110538e-20 3.625388747964706e-19 4.554482017919483e-18 2.686055320268482e-02 6.604351586127211e-02
3.057536662858294e+00 1.087282379463319e-19 5.219619731386755e-20 -9.512600904751795e-20 5.350459439771103e-18 1.664045186408824e-02 8.037795293062137e-02
3.068043661699731e+00 9.851732685390099e-20 5.781927954466559e-20 -5.959114051312924e-19 6.085232162171072e-18 5.379360002782105e-03 9.367910121992024e-02
3.078550660541169e+00 8.610506290482949e-20 5.962483176002881e-20 -1.112210522726399e-18 6.740885618856836e-18 -6.269378497934796e-03 1.056430480562832e-01
3.089057659382606e+00 7.230636120787468e-20 5.744974198660776e-20 -1.614602659439368e-18 7.304861196761856e-18 -1.762185659948029e-02 1.160376691920505e-01
3.099564658224043e+00 5.781433691766383e-20 5.141967680002204e-20 -2.073867677658965e-18 7.769500002073213e-18 -2.800656969064730e-02 1.246969139057950e-01
3.110071657065481e+00 4.313732503740635e-20 4.193279117819387e-20 -2.462950656884950e-18 8.131097711151360e-18 -3.680632977659408e-02 1.315105721534460e-01
3.120578655906918e+00 2.857177023608010e-20 2.962612597360739e-20 -2.758749305976150e-18 8.388673122350595e-18 -4.349656452283653e-02 1.364116375873517e-01
3.131085654748356e+00 1.421294202308609e-20 1.532800670109788e-20 -2.943616613467743e-18 8.542681886123585e-18 -4.767770804399507e-02 1.393635024536679e-01
3.141592653589793e+00 0.000000000000000e+00 0.000000000000000e+00 -3.006494264920814e-18 8.593902169863711e-18 -4.909977745443061e-02 1.403490733139900e-01
