frequency = 899377375.7428404 Hz; phi = 0 rad
theta(rad) Re(E_r) Im(E_r) Re(E_theta) Im(E_theta) Re(E_phi) Im(E_phi)
1.828217798410114e+00 3.152281028873764e-05 1.086177388757741e-04 -4.209165000131276e-03 -2.269971713371348e-03 -0.000000000000000e+00 0.000000000000000e+00
1.838724797251551e+00 3.415239233643498e-05 1.024569871427090e-04 -4.903385662888718e-03 -2.089653563641672e-03 -0.000000000000000e+00 0.000000000000000e+00
1.849231796092989e+00 3.635852818968896e-05 9.527889106862982e-05 -5.554025932609867e-03 -1.888366993389445e-03 -0.000000000000000e+00 0.000000000000000e+00
1.859738794934426e+00 3.812209109039402e-05 8.715832501239433e-05 -6.154587871550814e-03 -1.668758751880455e-03 -0.000000000000000e+00 0.000000000000000e+00
1.870245793775863e+00 3.942862586494266e-05 7.818094929584773e-05 -6.699093541657797e-03 -1.433629788055274e-03 -0.000000000000000e+00 0.000000000000000e+00
1.880752792617301e+00 4.026846147570745e-05 6.844230206655088e-05 -7.182153178716203e-03 -1.185905820958660e-03 -0.000000000000000e+00 0.000000000000000e+00
1.891259791458738e+00 4.063677188549909e-05 5.804676545616503e-05 -7.599027029837922e-03 -9.286069568286500e-04 -0.000000000000000e+00 0.000000000000000e+00
1.901766790300176e+00 4.053358482202107e-05 4.710641732394977e-05 -7.945680071289256e-03 -6.648166759616173e-04 0.000000000000000e+00 -0.000000000000000e+00
1.912273789141613e+00 3.996373862812071e-05 3.573978144887483e-05 -8.218828902984568e-03 -3.976505166543297e-04 0.000000000000000e+00 -0.000000000000000e+00
1.922780787983051e+00 3.893678800328820e-05 2.407049045045491e-05 -8.415980204873618e-03 -1.302247841919278e-04 0.000000000000000e+00 -0.000000000000000e+00
1.933287786824488e+00 3.746686002204574e-05 1.222587698137360e-05 -8.535460237987118e-03 1.343743905273088e-04 0.000000000000000e+00 -0.000000000000000e+00
1.943794785665925e+00 3.557246239465019e-05 3.355098039564625e-07 -8.576434977847009e-03 3.931213250219216e-04 0.000000000000000e+00 -0.000000000000000e+00
1.954301784507363e+00 3.327624648947245e-05 -1.147030777112725e-05 -8.538920579083909e-03 6.430800846725059e-04 0.000000000000000e+00 -0.000000000000000e+00
1.964808783348800e+00 3.060472813983497e-05 -2.306205894628539e-05 -8.423783986052095e-03 8.814325144268987e-04 0.000000000000000e+00 -0.000000000000000e+00
1.975315782190238e+00 2.758796974388717e-05 -3.431253543992961e-05 -8.232733623557783e-03 1.105504726713144e-03 0.000000000000000e+00 -0.000000000000000e+00
1.985822781031675e+00 2.425922759085090e-05 -4.509834167898255e-05 -7.968300223024284e-03 1.312791789779596e-03 0.000000000000000e+00 -0.000000000000000e+00
1.996329779873113e+00 2.065456872760959e-05 -5.530136247976759e-05 -7.633807960965371e-03 1.500980383624357e-03 0.000000000000000e+00 -0.000000000000000e+00
2.006836778714550e+00 1.681246200314071e-05 -6.481017580855798e-05 -7.233336206967909e-03 1.667969216072575e-03 0.000000000000000e+00 -0.000000000000000e+00
2.017343777555987e+00 1.277334819272429e-05 -7.352139274691228e-05 -6.771672295936021e-03 1.811887019059570e-03 0.000000000000000e+00 -0.000000000000000e+00
2.027850776397425e+00 8.579194305960441e-06 -8.134090755740708e-05 -6.254255852584529e-03 1.931107974426549e-03 0.000000000000000e+00 -0.000000000000000e+00
2.038357775238862e+00 4.273037320184152e-06 -8.818504174461178e-05 -5.687115303592510e-03 2.024264449159121e-03 0.000000000000000e+00 -0.000000000000000e+00
2.048864774080300e+00 -1.014773474553030e-07 -9.398156722298852e-05 -5.076797313007531e-03 2.090256951607985e-03 0.000000000000000e+00 -0.000000000000000e+00
2.059371772921737e+00 -4.500557310650592e-06 -9.867059512369055e-05 -4.430289968076252e-03 2.128261252428809e-03 0.000000000000000e+00 -0.000000000000000e+00
2.069878771763175e+00 -8.880719369311772e-06 -1.022053183788484e-04 -3.754940624422247e-03 2.137732646363348e-03 0.000000000000000e+00 -0.000000000000000e+00
2.080385770604612e+00 -1.319923521684611e-05 -1.045525979950865e-04 -3.058369390268466e-03 2.118407363156874e-03 0.000000000000000e+00 -0.000000000000000e+00
2.090892769446050e+00 -1.741456175419984e-05 -1.056933848454629e-04 -2.348379288219833e-03 2.070301167476719e-03 0.000000000000000e+00 -0.000000000000000e+00
2.101399768287487e+00 -2.148675131269516e-05 -1.056229708463645e-04 -1.632864179140487e-03 1.993705218282844e-03 0.000000000000000e+00 -0.000000000000000e+00
2.111906767128925e+00 -2.537783739064059e-05 -1.043510655169024e-04 -9.197155652034130e-04 1.889179287341899e-03 0.000000000000000e+00 -0.000000000000000e+00
2.122413765970362e+00 -2.905219186295412e-05 -1.019016961153283e-04 -2.167294077554136e-04 1.757542464130357e-03 0.000000000000000e+00 -0.000000000000000e+00
2.132920764811800e+00 -3.247685002352236e-05 -9.831293178114098e-05 4.684859000945239e-04 1.599861499925909e-03 0.000000000000000e+00 -0.000000000000000e+00
2.143427763653237e+00 -3.562180026105433e-05 -9.363643435336404e-05 1.128599276423129e-03 1.417436967154417e-03 0.000000000000000e+00 -0.000000000000000e+00
2.153934762494674e+00 -3.846023564461430e-05 -8.793684075517814e-05 1.756643303781578e-03 1.211787430792137e-03 0.000000000000000e+00 -0.000000000000000e+00
2.164441761336112e+00 -4.096876519827659e-05 -8.129098400300515e-05 2.346096126303117e-03 9.846318466044737e-04 0.000000000000000e+00 -0.000000000000000e+00
2.174948760177549e+00 -4.312758316857292e-05 -7.378696198515790e-05 2.890957876476640e-03 7.378704160578154e-04 0.000000000000000e+00 -0.000000000000000e+00
2.185455759018986e+00 -4.492059512651568e-05 -6.552306513312264e-05 3.385820682875256e-03 4.735641397349315e-04 0.000000000000000e+00 -0.000000000000000e+00
2.195962757860424e+00 -4.633550029080167e-05 -5.660657595061915e-05 3.825931387852681e-03 1.939133199237260e-04 0.000000000000000e+00 -0.000000000000000e+00
2.206469756701861e+00 -4.736383000313552e-05 -4.715245504671284e-05 4.207246193263064e-03 -9.876473131684374e-05 0.000000000000000e+00 -0.000000000000000e+00
2.216976755543299e+00 -4.800094282335240e-05 -3.728192981645222e-05 4.526476551508604e-03 -4.020585198889840e-04 0.000000000000000e+00 -0.000000000000000e+00
2.227483754384736e+00 -4.824597723425689e-05 -2.712100320522172e-05 4.781125727421278e-03 -7.134854752203661e-04 0.000000000000000e+00 -0.000000000000000e+00
2.237990753226174e+00 -4.810176344719147e-05 -1.679890106340725e-05 4.969515572264341e-03 -1.030515079556426e-03 0.000000000000000e+00 -0.000000000000000e+00
2.248497752067611e+00 -4.757469627304396e-05 -6.446477431154526e-06 5.090803173019085e-03 -1.350591773730150e-03 0.000000000000000e+00 -0.000000000000000e+00
2.259004750909049e+00 -4.667457146388525e-05 3.805402322595352e-06 5.144987166535783e-03 -1.671157401848285e-03 0.000000000000000e+00 -0.000000000000000e+00
2.269511749750486e+00 -4.541438833241735e-05 1.382748025547092e-05 5.132903637452847e-03 -1.989672969677926e-03 0.000000000000000e+00 -0.000000000000000e+00
2.280018748591924e+00 -4.381012181521661e-05 2.349370618488310e-05 5.056211649352902e-03 -2.303639506295150e-03 -0.000000000000000e+00 0.000000000000000e+00
2.290525747433361e+00 -4.188046745734519e-05 3.268279948064603e-05 4.917368588745449e-03 -2.610617835526967e-03 -0.000000000000000e+00 0.000000000000000e+00
2.301032746274798e+00 -3.964656305692924e-05 4.127975265767887e-05 4.719595629458208e-03 -2.908247082608850e-03 -0.000000000000000e+00 0.000000000000000e+00
2.311539745116236e+00 -3.713169091618122e-05 4.917725782370777e-05 4.466833749228288e-03 -3.194261762002172e-03 -0.000000000000000e+00 0.000000000000000e+00
2.322046743957673e+00 -3.436096479801217e-05 5.627703799704861e-05 4.163690849101741e-03 -3.466507314168206e-03 -0.000000000000000e+00 0.000000000000000e+00
2.332553742799111e+00 -3.136100578581868e-05 6.249106650328172e-05 3.815380638147132e-03 -3.722953981950826e-03 -0.000000000000000e+00 0.000000000000000e+00
2.343060741640548e+00 -2.815961127882500e-05 6.774265906973072e-05 3.427654049485584e-03 -3.961708940799215e-03 -0.000000000000000e+00 0.000000000000000e+00
2.353567740481985e+00 -2.478542135133131e-05 7.196742484839210e-05 3.006724047495757e-03 -4.181026620928128e-03 -0.000000000000000e+00 0.000000000000000e+00
2.364074739323423e+00 -2.126758662002909e-05 7.511406438314117e-05 2.559184768896394e-03 -4.379317183542010e-03 -0.000000000000000e+00 0.000000000000000e+00
2.374581738164860e+00 -1.763544165225127e-05 7.714500448021044e-05 2.091926011377925e-03 -4.555153136887917e-03 0.000000000000000e+00 -0.000000000000000e+00
2.385088737006298e+00 -1.391818776970409e-05 7.803686200954325e-05 1.612044141480132e-03 -4.707274101045439e-03 0.000000000000000e+00 -0.000000000000000e+00
2.395595735847735e+00 -1.014458888448731e-05 7.778073083523923e-05 1.126750537855403e-03 -4.834589752606450e-03 0.000000000000000e+00 -0.000000000000000e+00
2.406102734689173e+00 -6.342683741802456e-06 7.638228831580956e-05 6.432787163284798e-04 -4.936181001516569e-03 0.000000000000000e+00 -0.000000000000000e+00
2.416609733530610e+00 -2.539517643075618e-06 7.386172010017968e-05 1.687912989036353e-04 -5.011299472085054e-03 0.000000000000000e+00 -0.000000000000000e+00
2.427116732372048e+00 1.239103611090058e-06 7.025346424329740e-05 -2.897120100992694e-04 -5.059365378298408e-03 0.000000000000000e+00 -0.000000000000000e+00
2.437623731213485e+00 4.968835181715511e-06 6.560577794565198e-05 -7.254842912620477e-04 -5.079963899898628e-03 0.000000000000000e+00 -0.000000000000000e+00
2.448130730054923e+00 8.626988063282724e-06 5.998013245578487e-05 -1.132117999262743e-03 -5.072840180045359e-03 0.000000000000000e+00 -0.000000000000000e+00
2.458637728896360e+00 1.219269578386421e-05 5.345044382841957e-05 -1.503627194947432e-03 -5.037893077628824e-03 0.000000000000000e+00 -0.000000000000000e+00
2.469144727737797e+00 1.564705175114289e-05 4.610214929313241e-05 -1.834524396877505e-03 -4.975167817355183e-03 0.000000000000000e+00 -0.000000000000000e+00
2.479651726579235e+00 1.897321649942616e-05 3.803114090224419e-05 -2.119891097563540e-03 -4.884847688481658e-03 0.000000000000000e+00 -0.000000000000000e+00
2.490158725420672e+00 2.215649449840954e-05 2.934256990471521e-05 -2.355441069924925e-03 -4.767244948542367e-03 0.000000000000000e+00 -0.000000000000000e+00
2.500665724262110e+00 2.518438060519354e-05 2.014953688205453e-05 -2.537575680739079e-03 -4.622791091536634e-03 0.000000000000000e+00 -0.000000000000000e+00
2.511172723103547e+00 2.804657664132874e-05 1.057168408060244e-05 -2.663430528634374e-03 -4.452026640899632e-03 0.000000000000000e+00 -0.000000000000000e+00
2.521679721944984e+00 3.073497896249163e-05 7.337075583696909e-07 -2.730912833276769e-03 -4.255590626191279e-03 0.000000000000000e+00 -0.000000000000000e+00
2.532186720786422e+00 3.324363825239112e-05 -9.236192278694259e-06 -2.738729118379193e-03 -4.034209898914494e-03 0.000000000000000e+00 -0.000000000000000e+00
2.542693719627859e+00 3.556869311043728e-05 -1.920790245777120e-05 -2.686402852534392e-03 -3.788688437323947e-03 0.000000000000000e+00 0.000000000000000e+00
2.553200718469297e+00 3.770827931052790e-05 -2.905101177207889e-05 -2.574281837084221e-03 -3.519896782652949e-03 0.000000000000000e+00 0.000000000000000e+00
2.563707717310734e+00 3.966241688250388e-05 -3.863642767853702e-05 -2.403535257699055e-03 -3.228761740032440e-03 0.000000000000000e+00 0.000000000000000e+00
2.574214716152172e+00 4.143287740540355e-05 -4.783797580344482e-05 -2.176140444439810e-03 -2.916256466686552e-03 0.000000000000000e+00 0.000000000000000e+00
2.584721714993609e+00 4.302303410018327e-05 -5.653396237964830e-05 -1.894859512202659e-03 -2.583391057962726e-03 0.000000000000000e+00 0.000000000000000e+00
2.595228713835047e+00 4.443769746726110e-05 -6.460868046355257e-05 -1.563206178018320e-03 -2.231203728605254e-03 0.000000000000000e+00 0.000000000000000e+00
2.605735712676484e+00 4.568293932984886e-05 -7.195384154151709e-05 -1.185403172149891e-03 -1.860752672631878e-03 0.000000000000000e+00 0.000000000000000e+00
2.616242711517921e+00 4.676590821697453e-05 -7.846991512134826e-05 -7.663307748275723e-04 -1.473108670453985e-03 0.000000000000000e+00 0.000000000000000e+00
2.626749710359359e+00 4.769463905039596e-05 -8.406736010175842e-05 -3.114671183743924e-04 -1.069348496724536e-03 0.000000000000000e+00 0.000000000000000e+00
2.637256709200796e+00 4.847786008744415e-05 -8.866773310370911e-05 1.731790058840847e-04 -6.505491670363160e-04 0.000000000000000e+00 0.000000000000000e+00
2.647763708042234e+00 4.912480002007636e-05 -9.220466051527504e-05 6.811420063642568e-04 -2.177830462577320e-04 0.000000000000000e+00 0.000000000000000e+00
2.658270706883671e+00 4.964499803671565e-05 -9.462466272111171e-05 1.205579106409495e-03 2.278861737983561e-04 0.000000000000000e+00 0.000000000000000e+00
2.668777705725109e+00 5.004811952644104e-05 -9.588782084247481e-05 1.739354738506513e-03 6.854066343065626e-04 0.000000000000000e+00 0.000000000000000e+00
2.679284704566546e+00 5.034377993975207e-05 -9.596827827160545e-05 2.275128684136994e-03 1.153740627863973e-03 0.000000000000000e+00 0.000000000000000e+00
2.689791703407983e+00 5.054137912782529e-05 -9.485457133056974e-05 2.805446882712100e-03 1.631866109462948e-03 0.000000000000000e+00 0.000000000000000e+00
2.700298702249421e+00 5.064994825748345e-05 -9.254978548045424e-05 3.322833803161184e-03 2.118777446142681e-03 0.000000000000000e+00 0.000000000000000e+00
2.710805701090858e+00 5.067801115405188e-05 -8.907153563762491e-05 3.819885255433100e-03 2.613485462410062e-03 0.000000000000000e+00 0.000000000000000e+00
2.721312699932296e+00 5.063346165810916e-05 -8.445177128964293e-05 4.289360516512606e-03 3.115016848198163e-03 0.000000000000000e+00 0.000000000000000e+00
2.731819698773733e+00 5.052345829848315e-05 -7.873640920894070e-05 4.724272656548753e-03 3.622413004367343e-03 0.000000000000000e+00 0.000000000000000e+00
2.742326697615171e+00 5.035433729167373e-05 -7.198479863105165e-05 5.117975975046813e-03 4.134728407567473e-03 0.000000000000000e+00 0.000000000000000e+00
2.752833696456608e+00 5.013154457598519e-05 -6.426902575283134e-05 5.464249494467673e-03 4.651028581520176e-03 0.000000000000000e+00 0.000000000000000e+00
2.763340695298046e+00 4.985958728561070e-05 -5.567306629904036e-05 5.757375508464176e-03 5.170387765434888e-03 0.000000000000000e+00 0.000000000000000e+00
2.773847694139483e+00 4.954200476781786e-05 -4.629179668757970e-05 5.992212243625904e-03 5.691886372395125e-03 0.000000000000000e+00 0.000000000000000e+00
2.784354692980920e+00 4.918135895036900e-05 -3.622987595905077e-05 6.164259766278752e-03 6.214608331036069e-03 0.000000000000000e+00 0.000000000000000e+00
2.794861691822358e+00 4.877924358010475e-05 -2.560051212155136e-05 6.269718348568193e-03 6.737638402823085e-03 0.000000000000000e+00 0.000000000000000e+00
2.805368690663795e+00 4.833631158115643e-05 -1.452412787182107e-05 6.305538599743316e-03 7.260059564726949e-03 0.000000000000000e+00 0.000000000000000e+00
2.815875689505233e+00 4.785231952589260e-05 -3.126941778513732e-06 6.269462768086279e-03 7.780950543170551e-03 0.000000000000000e+00 0.000000000000000e+00
2.826382688346670e+00 4.732618797806443e-05 8.460518060572784e-06 6.160056725057744e-03 8.299383579900675e-03 0.000000000000000e+00 0.000000000000000e+00
2.836889687188108e+00 4.675607625315331e-05 2.010495015359135e-05 5.976732254716674e-03 8.814422503972411e-03 0.000000000000000e+00 0.000000000000000e+00
2.847396686029545e+00 4.613946996076505e-05 3.167184730503316e-05 5.719759386831225e-03 9.325121176575425e-03 0.000000000000000e+00 0.000000000000000e+00
2.857903684870982e+00 4.547327953130346e-05 4.302707733145190e-05 5.390268630160884e-03 9.830522366932474e-03 0.000000000000000e+00 0.000000000000000e+00
2.868410683712420e+00 4.475394780456359e-05 5.403845820349571e-05 4.990243081545782e-03 1.032965710830197e-02 0.000000000000000e+00 0.000000000000000e+00
2.878917682553857e+00 4.397756466004728e-05 6.457730916053622e-05 4.522500505429142e-03 1.082154457324289e-02 0.000000000000000e+00 0.000000000000000e+00
2.889424681395295e+00 4.313998660385723e-05 7.451995970372510e-05 3.990665595821363e-03 1.130519249698135e-02 0.000000000000000e+00 0.000000000000000e+00
2.899931680236732e+00 4.223695919395386e-05 8.374919894000294e-05 3.399132747148866e-03 1.177959816709660e-02 0.000000000000000e+00 0.000000000000000e+00
2.910438679078170e+00 4.126424018441888e-05 9.215564851516918e-05 2.753019770610494e-03 1.224374998699935e-02 0.000000000000000e+00 0.000000000000000e+00
2.920945677919607e+00 4.021772129960201e-05 9.963904332797933e-05 2.058113097345929e-03 1.269662960996657e-02 0.000000000000000e+00 0.000000000000000e+00
2.931452676761044e+00 3.909354660980642e-05 1.061094053469197e-04 1.320805107721640e-03 1.313721462999474e-02 0.000000000000000e+00 0.000000000000000e+00
2.941959675602482e+00 3.788822556886305e-05 1.114880971421537e-04 5.480243163102316e-04 1.356448180558791e-02 0.000000000000000e+00 0.000000000000000e+00
2.952466674443919e+00 3.659873889379279e-05 1.157087431822133e-04 -2.528407764211846e-04 1.397741078297161e-02 0.000000000000000e+00 0.000000000000000e+00
2.962973673285357e+00 3.522263560491199e-05 1.187180085086793e-04 -1.074023282755707e-03 1.437498827622911e-02 -0.000000000000000e+00 0.000000000000000e+00
2.973480672126794e+00 3.375811971171572e-05 1.204762260769348e-04 -1.907464032272855e-03 1.475621265366655e-02 -0.000000000000000e+00 0.000000000000000e+00
2.983987670968232e+00 3.220412521724403e-05 1.209578658143529e-04 -2.744901187602061e-03 1.512009887238974e-02 -0.000000000000000e+00 0.000000000000000e+00
2.994494669809669e+00 3.056037831207659e-05 1.201518402819255e-04 -3.577962337523550e-03 1.546568369676849e-02 -0.000000000000000e+00 0.000000000000000e+00
3.005001668651107e+00 2.882744584746206e-05 1.180616437058256e-04 -4.398258006918045e-03 1.579203113121197e-02 -0.000000000000000e+00 0.000000000000000e+00
3.015508667492544e+00 2.700676940559024e-05 1.147053230571510e-04 -5.197475508137684e-03 1.609823799359379e-02 -0.000000000000000e+00 0.000000000000000e+00
3.026015666333981e+00 2.510068451693126e-05 1.101152817725398e-04 -5.967472056051459e-03 1.638343955274561e-02 -0.000000000000000e+00 0.000000000000000e+00
3.036522665175419e+00 2.311242481782893e-05 1.043379186116431e-04 -6.700366078749961e-03 1.664681515179314e-02 -0.000000000000000e+00 0.000000000000000e+00
3.047029664016856e+00 2.104611117630905e-05 9.743310601133827e-05 -7.388625677979581e-03 1.688759373863741e-02 -0.000000000000000e+00 0.000000000000000e+00
3.057536662858294e+00 1.890672605471521e-05 8.947351410841758e-05 -8.025153227067063e-03 1.710505922571560e-02 -0.000000000000000e+00 0.000000000000000e+00
3.068043661699731e+00 1.670007360653009e-05 8.054378833674440e-05 -8.603365139349263e-03 1.729855560317953e-02 -0.000000000000000e+00 0.000000000000000e+00
3.078550660541169e+00 1.443272622699837e-05 7.073959014680919e-05 -9.117265896157040e-03 1.746749173283187e-02 -0.000000000000000e+00 0.000000000000000e+00
3.089057659382606e+00 1.211195848479536e-05 6.016651192562809e-05 -9.561515489740085e-03 1.761134575444849e-02 -0.000000000000000e+00 0.000000000000000e+00
3.099564658224043e+00 9.745669557942768e-06 4.893887859924355e-05 -9.931489512127618e-03 1.772966904153107e-02 -0.000000000000000e+00 0.000000000000000e+00
3.110071657065481e+00 7.342295470003648e-06 3.717844966064280e-05 -1.022333120539488e-02 1.782208964977422e-02 -0.000000000000000e+00 0.000000000000000e+00
3.120578655906918e+00 4.910712579451476e-06 2.501303647346884e-05 -1.043399488053636e-02 1.788831520881682e-02 -0.000000000000000e+00 0.000000000000000e+00
3.131085654748356e+00 2.460133907875094e-06 1.257505064175195e-05 -1.056128021087601e-02 1.792813521567631e-02 -0.000000000000000e+00 0.000000000000000e+00
3.141592653589793e+00 0.000000000000000e+00 0.000000000000000e+00 -1.060385700977078e-02 1.794142269693063e-02 -0.000000000000000e+00 0.000000000000000e+00
